satd id,satd instance,project,committer name,Commit Hash,old comment,New Comment,resolution,Method Signature,Method Declaration,Method Body
114,-1413930478,apache/log4j,Paul Jeffrey Smith,c554e534361610b689c2cb81c5492901e948c964,None,TODO hook up the new display filter stuff once converted,SATD_ADDED,removeLoggerNameListener(LoggerNameListener),public void removeLoggerNameListener(LoggerNameListener l),"
    loggerNameModelDelegate.removeLoggerNameListener(l);
"
113,-1413930479,apache/log4j,Paul Jeffrey Smith,c554e534361610b689c2cb81c5492901e948c964,None,"TODO DO we need this method, I can find no references anywhere, but
left as is since it's such a large method....",SATD_ADDED,removeLoggerNameListener(LoggerNameListener),public void removeLoggerNameListener(LoggerNameListener l),"
    loggerNameModelDelegate.removeLoggerNameListener(l);
"
112,-1413930480,apache/log4j,Paul Jeffrey Smith,6a9f2bdf4e3c8882aea9ddbbbb3ba60b6c825d05,None,TODO enable this when it's ready.,SATD_ADDED,getToolTipText(MouseEvent),public String getToolTipText(MouseEvent ev),"
    if (ev == null) {
        return null;
    }
    TreePath path = logTree.getPathForLocation(ev.getX(), ev.getY());
    if (path != null) {
        Object[] objects = path.getPath();
        StringBuffer buf = new StringBuffer();
        for (int i = 1; i < objects.length; i++) {
            buf.append(objects[i].toString());
            if (i < (objects.length - 1)) {
                buf.append(""."");
            }
        }
        // TODO output the Level filter details
        return buf.toString();
    }
    return null;
"
110,-1413930481,apache/log4j,Paul Jeffrey Smith,7bb51aa12cb6f6db2b152a5c83783aba4048d64b,None,TODO add accelerator to this action,SATD_ADDED,createToolbar(),private void createToolbar(),"
    Insets buttonMargins = new Insets(1, 1, 1, 1);
    FileMenu fileMenu = (FileMenu) menuBar.getMenu(0);
    JButton fileOpenButton = new SmallButton(fileMenu.getLog4JFileOpenAction());
    fileOpenButton.setMargin(buttonMargins);
    JButton fileSaveButton = new SmallButton(fileMenu.getFileSaveAction());
    fileSaveButton.setMargin(buttonMargins);
    fileOpenButton.setText("""");
    fileSaveButton.setText("""");
    toolbar.add(fileOpenButton);
    toolbar.add(fileSaveButton);
    toolbar.addSeparator();
    pauseButton.setAction(pauseAction);
    pauseButton.setText("""");
    // pauseButton.getInputMap(JComponent.WHEN_IN_FOCUSED_WINDOW).put(KeyStroke.getKeyStroke(""F12""),pauseAction.getValue(Action.NAME) );
    pauseButton.getActionMap().put(pauseAction.getValue(Action.NAME), pauseAction);
    detailPaneButton.setAction(toggleDetailPaneAction);
    detailPaneButton.setText("""");
    detailPaneButton.getActionMap().put(toggleDetailPaneAction.getValue(Action.NAME), toggleDetailPaneAction);
    detailPaneButton.getInputMap(JComponent.WHEN_IN_FOCUSED_WINDOW).put(KeyStroke.getKeyStroke(KeyEvent.VK_D, InputEvent.ALT_MASK), toggleDetailPaneAction.getValue(Action.NAME));
    logTreePaneButton.setAction(toggleLogTreeAction);
    // logTreePaneButton.setText(null);
    // TODO add accelerator to this action
    SmallButton prefsButton = new SmallButton(showPreferencesAction);
    SmallButton undockButton = new SmallButton(undockAction);
    undockButton.setText("""");
    toolbar.add(undockButton);
    toolbar.add(pauseButton);
    toolbar.add(detailPaneButton);
    toolbar.add(logTreePaneButton);
    toolbar.add(prefsButton);
    toolbar.addSeparator();
    toolbar.add(clearButton);
    clearButton.setAction(clearAction);
    clearButton.setText("""");
    toolbar.addSeparator();
    JButton findNextButton = new SmallButton(findNextAction);
    findNextButton.setText("""");
    findNextButton.getActionMap().put(findNextAction.getValue(Action.NAME), findNextAction);
    findNextButton.getInputMap(JComponent.WHEN_IN_FOCUSED_WINDOW).put((KeyStroke) findNextAction.getValue(Action.ACCELERATOR_KEY), findNextAction.getValue(Action.NAME));
    toolbar.add(findNextButton);
    Box findBox = Box.createHorizontalBox();
    findBox.add(findTextField);
    toolbar.add(findBox);
    toolbar.addSeparator();
    toolbar.add(showReceiversButton);
    toolbar.add(Box.createHorizontalGlue());
    toolbar.setMargin(buttonMargins);
    toolbar.setFloatable(false);
"
109,-1413930482,apache/log4j,Paul Jeffrey Smith,7bb51aa12cb6f6db2b152a5c83783aba4048d64b,None,TODO find an icon,SATD_ADDED,createToggleLogTreeAction(),private Action createToggleLogTreeAction(),"
    Action action = new AbstractAction() {

        public void actionPerformed(ActionEvent e) {
            if (logui.getCurrentLogPanel() != null) {
                logui.getCurrentLogPanel().toggleLogTreePanel();
            }
        }
    };
    action.putValue(Action.NAME, ""Logger Tree"");
    action.putValue(Action.SHORT_DESCRIPTION, ""Toggles the Log Tree panel"");
    // TODO find an icon
    return action;
"
108,-1413930483,apache/log4j,Paul Jeffrey Smith,0911f32d76f0c1e9bcb752a9a67dc3c6afb18155,None,"TODO decide if Multi-selection is useful, and how it would work",SATD_ADDED,setupListeners(),private void setupListeners(),"
    /**
     * Enable the actions depending on state of the tree selection
     */
    logTree.addTreeSelectionListener(new TreeSelectionListener() {

        public void valueChanged(TreeSelectionEvent e) {
            TreePath path = e.getNewLeadSelectionPath();
            expandAction.setEnabled(path != null);
        }
    });
    /**
     * Now add a MouseListener that fires the expansion
     * action if CTRL + DBL CLICK is done.
     */
    logTree.addMouseListener(new MouseAdapter() {

        public void mouseClicked(MouseEvent e) {
            super.mouseClicked(e);
            if ((e.getClickCount() > 1) && ((e.getModifiers() & InputEvent.CTRL_MASK) > 0) && ((e.getModifiers() & InputEvent.BUTTON1_MASK) > 0)) {
                expandCurrentlySelectedNode();
            }
        }
    });
"
107,-1413930484,apache/log4j,Paul Jeffrey Smith,0911f32d76f0c1e9bcb752a9a67dc3c6afb18155,None,TODO output the Level filter details,SATD_ADDED,getToolTipText(MouseEvent),public String getToolTipText(MouseEvent ev),"
    if (ev == null) {
        return null;
    }
    TreePath path = logTree.getPathForLocation(ev.getX(), ev.getY());
    if (path != null) {
        Object[] objects = path.getPath();
        StringBuffer buf = new StringBuffer();
        for (int i = 1; i < objects.length; i++) {
            buf.append(objects[i].toString());
            if (i < (objects.length - 1)) {
                buf.append(""."");
            }
        }
        // TODO output the Level filter details
        return buf.toString();
    }
    return null;
"
106,-1413930485,apache/log4j,Paul Jeffrey Smith,c407235586ee9631fe2b3c3651e9c41991ccea18,None,"============================================
TODO remove this WIP node once we're statisfied",SATD_ADDED,treeNodesChanged(TreeModelEvent),public void treeNodesChanged(TreeModelEvent e),"
    ensureRootExpanded();
"
101,-1413930489,apache/log4j,Ceki Gulcu,b8be4e137ab331abcbf7112ccacd3cd2328a99d3,None,TODO close this dialog(?) and use the file open action,SATD_ADDED,initComponents(),private void initComponents(),"
    setLayout(new GridBagLayout());
    GridBagConstraints gc = new GridBagConstraints();
    // setBackground(Color.white);
    setBorder(BorderFactory.createEmptyBorder(15, 15, 15, 15));
    gc.gridx = 1;
    gc.fill = gc.BOTH;
    gc.weightx = 1.0;
    gc.weighty = 1.0;
    JTextArea label = new JTextArea(""You have no Receivers defined.\n\nYou will not be able to receive events from a Remote source unless you define one in the Log4J configuration file.\n"");
    label.setWrapStyleWord(true);
    label.setLineWrap(true);
    label.setEditable(false);
    label.setOpaque(false);
    add(label, gc);
    gc.weightx = 0;
    gc.weighty = 0;
    gc.gridy = 2;
    add(Box.createVerticalStrut(20), gc);
    JPanel optionpanel = new JPanel();
    optionpanel.setLayout(new GridLayout(3, 1, 3, 3));
    optionpanel.setBackground(getBackground());
    optionpanel.setBorder(BorderFactory.createEtchedBorder());
    final ButtonGroup optionGroup = new ButtonGroup();
    final JRadioButton searchOption = new JRadioButton(""Let me locate a config file"", false);
    searchOption.setToolTipText(""Allows you to choose a Log4J Configuration file that contains Receiver definitions"");
    final JRadioButton manualOption = new JRadioButton(""Let me define Receivers manually"");
    manualOption.setToolTipText(""Opens the Receivers panel so you can define them via a GUI"");
    final JRadioButton justLoadingFile = new JRadioButton(""Let me load a Log4j Log file"");
    justLoadingFile.setToolTipText(""Use this if you just want to view a Log4J Log file stored somewhere"");
    searchOption.setOpaque(false);
    manualOption.setOpaque(false);
    justLoadingFile.setOpaque(false);
    optionGroup.add(searchOption);
    optionGroup.add(manualOption);
    optionGroup.add(justLoadingFile);
    gc.gridy = 3;
    String[] items = new String[] { """", ""c:\\blah\blah.xml"", ""file:///var/doobie/blah/blah.xml"" };
    final JComboBox previousConfigs = new JComboBox(items);
    previousConfigs.setOpaque(false);
    previousConfigs.setBackground(getBackground());
    previousConfigs.setToolTipText(""Previously loaded configurations can be chosen here"");
    final JButton searchButton = new JButton(new AbstractAction(""..."") {

        public void actionPerformed(ActionEvent e) {
        // TODO close this dialog(?) and use the file open action
        }
    });
    searchButton.setToolTipText(""Shows a File Open dialog to allow you to find a config file"");
    ActionListener al = new ActionListener() {

        public void actionPerformed(ActionEvent e) {
            previousConfigs.setEnabled(e.getSource() == searchOption);
            searchButton.setEnabled(e.getSource() == searchOption);
        }
    };
    searchOption.addActionListener(al);
    manualOption.addActionListener(al);
    justLoadingFile.addActionListener(al);
    justLoadingFile.doClick();
    JPanel searchOptionPanel = new JPanel(new FlowLayout(FlowLayout.LEFT, 0, 0));
    searchOptionPanel.setOpaque(false);
    searchOptionPanel.add(searchOption);
    searchOptionPanel.add(Box.createHorizontalStrut(5));
    searchOptionPanel.add(previousConfigs);
    searchOptionPanel.add(Box.createHorizontalStrut(5));
    searchOptionPanel.add(searchButton);
    optionpanel.add(justLoadingFile);
    optionpanel.add(searchOptionPanel);
    optionpanel.add(manualOption);
    add(optionpanel, gc);
    final JButton okButton = new JButton(new AbstractAction(""Ok"") {

        public void actionPerformed(ActionEvent e) {
        // TODO Auto-generated method stub
        }
    });
    gc.gridy = gc.RELATIVE;
    gc.weightx = 0;
    gc.fill = gc.NONE;
    gc.anchor = gc.SOUTHEAST;
    add(Box.createVerticalStrut(20), gc);
    add(okButton, gc);
"
99,-1413930490,apache/log4j,Paul Jeffrey Smith,679aa15746508e08c36a7b2e32463c8096a6a9b5,None,TODO handle if they don't choose a file,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
98,-1413930491,apache/log4j,Paul Jeffrey Smith,679aa15746508e08c36a7b2e32463c8096a6a9b5,None,TODO search for Log4j config,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
97,-1413930492,apache/log4j,Paul Jeffrey Smith,679aa15746508e08c36a7b2e32463c8096a6a9b5,None,TODO This could be done and look better in a custom Dialog,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
96,-1413930493,apache/log4j,Paul Jeffrey Smith,679aa15746508e08c36a7b2e32463c8096a6a9b5,TODO ensure the Welcome Panel is the selected tab,TODO ensure the Welcome Panel is the selected tab,CLASS_OR_METHOD_CHANGED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
94,-1413930494,apache/log4j,Paul Jeffrey Smith,854386cc3811cfc5845672469d0b681dbac490b5,None,TODO ensure the Welcome Panel is the selected tab,SATD_ADDED,showHelp(URL)," void showHelp(URL url)","
    removeWelcomePanel();
    addWelcomePanel();
    // TODO ensure the Welcome Panel is the selected tab
    WelcomePanel.getInstance().setURL(url);
"
91,-1413930496,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO Handle the error with a nice msg,SATD_ADDED,actionPerformed(ActionEvent),public void actionPerformed(ActionEvent e),"
    if (chooser == null) {
        chooser = new JFileChooser();
    }
    chooser.setDialogTitle(""Load Events from XML file..."");
    chooser.setAcceptAllFileFilterUsed(true);
    chooser.setFileFilter(new FileFilter() {

        public boolean accept(File f) {
            return f.getName().toLowerCase().endsWith("".xml"");
        }

        public String getDescription() {
            return ""XML files (*.xml)"";
        }
    });
    chooser.showOpenDialog(parent);
    File selectedFile = chooser.getSelectedFile();
    if (selectedFile != null) {
        Map additionalProperties = new HashMap();
        additionalProperties.put(ChainsawConstants.LOG4J_MACHINE_KEY, ""localhost:"" + selectedFile.getName());
        decoder.setAdditionalProperties(additionalProperties);
        try {
            Vector events = decoder.decode(selectedFile);
            parent.handler.appendBatch(events);
        } catch (IOException e1) {
            // TODO Handle the error with a nice msg
            e1.printStackTrace();
        }
    }
"
90,-1413930497,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,"TODO refactor to use a single getEvent(row) call, and use a Formatter interface for pluggable formatting",SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
89,-1413930498,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO Rest of the load settings,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
88,-1413930499,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,HACK - fix the way columns are sized..should be saved off and loaded later,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
87,-1413930495,apache/log4j,Paul Jeffrey Smith,d0f25ee6b1f27298af8d3474d41d5e2f45dfe342,None,TODO put the text about Socket Receiver in a Resource Bundle,SATD_ADDED,actionPerformed(ActionEvent),public void actionPerformed(ActionEvent e),"
    newReceiverPopup.show(buttonPanel.newReceiverButton, 0, buttonPanel.newReceiverButton.getHeight());
"
86,-1413930500,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO Ask the user if they want to save the settings via a dialog.,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
85,-1413930501,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO should also tidy up any other references to things... Might need to be able to recover this pane again...,SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
84,-1413930502,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO: Replace the array list creating with the standard way of retreiving the Level set. (TBD),SATD_ADDED,showSplash(),private static final void showSplash(),"
    splash = new ChainsawSplash();
    Dimension screenSize = Toolkit.getDefaultToolkit().getScreenSize();
    splash.setLocation((screenSize.width / 2) - (splash.getWidth() / 2), (screenSize.height / 2) - (splash.getHeight() / 2));
    splash.setVisible(true);
"
83,-1413930503,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO insert the appropriate text,SATD_ADDED,actionPerformed(ActionEvent),public void actionPerformed(ActionEvent e),"
    setVisible(false);
"
82,-1413930504,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO think of some mnemonics and HotKeys for this action,SATD_ADDED,createUndockAction(),private Action createUndockAction(),"
    Action action = new AbstractAction(""Undock"", ChainsawIcons.ICON_UNDOCK) {

        public void actionPerformed(ActionEvent arg0) {
            LogUI.LogPanel logPanel = logui.getCurrentLogPanel();
            if (logPanel != null) {
                logPanel.undock();
            }
        }
    };
    action.putValue(Action.SHORT_DESCRIPTION, ""Undocks the current Log panel into it's own window"");
    // TODO think of some mnemonics and HotKeys for this action
    return action;
"
81,-1413930505,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO think of good mnemonics and HotKey for this action,SATD_ADDED,createShowPreferencesAction(),private Action createShowPreferencesAction(),"
    Action showPreferences = new AbstractAction("""", ChainsawIcons.ICON_PREFERENCES) {

        public void actionPerformed(ActionEvent arg0) {
            LogUI.LogPanel logPanel = logui.getCurrentLogPanel();
            if (logPanel != null) {
                logPanel.showPreferences();
            }
        }
    };
    showPreferences.putValue(Action.SHORT_DESCRIPTION, ""Define display and color filters..."");
    // TODO think of good mnemonics and HotKey for this action
    return showPreferences;
"
80,-1413930506,apache/log4j,Ceki Gulcu,e932b0f81efea5a6372513e317a4e753c8335ed2,None,TODO and maybe play a sound?,SATD_ADDED,remoteConnectionReceived(String)," void remoteConnectionReceived(String source)","
    lastReceivedConnection = System.currentTimeMillis();
    setMessage(""Connection received from "" + source);
    connectionThread.interrupt();
// TODO and maybe play a sound?
"
77,-1413930508,apache/log4j,Paul Jeffrey Smith,ad3450477a77a963b46c8c563e7c857e85a994ce,None,TODO handle active/inactive,SATD_ADDED,isActive(),public boolean isActive(),"
    // TODO handle active/inactive
    return true;
"
76,-1413930509,apache/log4j,Paul Jeffrey Smith,ad3450477a77a963b46c8c563e7c857e85a994ce,None,TODO handle active/inactive,SATD_ADDED,isActive(),public boolean isActive(),"
    // TODO handle active/inactive
    return true;
"
75,-1413930510,apache/log4j,Paul Jeffrey Smith,ad3450477a77a963b46c8c563e7c857e85a994ce,None,TODO handle active/inactive,SATD_ADDED,isActive(),public boolean isActive(),"
    // TODO handle active/inactive
    return true;
"
74,-1413930511,apache/log4j,Ceki Gulcu,fbf8e37311c11e1f69bb46f647033722ffd3a9c4,None,move pointer,SATD_ADDED,parse(),public PatternConverter parse(),"
    char c;
    i = 0;
    while (i < patternLength) {
        c = pattern.charAt(i++);
        switch(state) {
            case LITERAL_STATE:
                // In literal state, the last char is always a literal.
                if (i == patternLength) {
                    currentLiteral.append(c);
                    continue;
                }
                if (c == ESCAPE_CHAR) {
                    // peek at the next char.
                    switch(pattern.charAt(i)) {
                        case ESCAPE_CHAR:
                            currentLiteral.append(c);
                            // move pointer
                            i++;
                            break;
                        case 'n':
                            currentLiteral.append(Layout.LINE_SEP);
                            // move pointer
                            i++;
                            break;
                        default:
                            if (currentLiteral.length() != 0) {
                                addToList(new LiteralPatternConverter(currentLiteral.toString()));
                            // LogLog.debug(""Parsed LITERAL converter: \""""
                            // +currentLiteral+""\""."");
                            }
                            currentLiteral.setLength(0);
                            // append %
                            currentLiteral.append(c);
                            state = CONVERTER_STATE;
                            formattingInfo.reset();
                    }
                } else {
                    currentLiteral.append(c);
                }
                break;
            case CONVERTER_STATE:
                currentLiteral.append(c);
                switch(c) {
                    case '-':
                        formattingInfo.leftAlign = true;
                        break;
                    case '.':
                        state = DOT_STATE;
                        break;
                    default:
                        if ((c >= '0') && (c <= '9')) {
                            formattingInfo.min = c - '0';
                            state = MIN_STATE;
                        } else {
                            finalizeConverter(c);
                        }
                }
                // switch
                break;
            case MIN_STATE:
                currentLiteral.append(c);
                if ((c >= '0') && (c <= '9')) {
                    formattingInfo.min = (formattingInfo.min * 10) + (c - '0');
                } else if (c == '.') {
                    state = DOT_STATE;
                } else {
                    finalizeConverter(c);
                }
                break;
            case DOT_STATE:
                currentLiteral.append(c);
                if ((c >= '0') && (c <= '9')) {
                    formattingInfo.max = c - '0';
                    state = MAX_STATE;
                } else {
                    LogLog.error(""Error occured in position "" + i + "".\n Was expecting digit, instead got char \"""" + c + ""\""."");
                    state = LITERAL_STATE;
                }
                break;
            case MAX_STATE:
                currentLiteral.append(c);
                if ((c >= '0') && (c <= '9')) {
                    formattingInfo.max = (formattingInfo.max * 10) + (c - '0');
                } else {
                    finalizeConverter(c);
                    state = LITERAL_STATE;
                }
                break;
        }
    // switch
    }
    // while
    if (currentLiteral.length() != 0) {
        addToList(new LiteralPatternConverter(currentLiteral.toString()));
    // LogLog.debug(""Parsed LITERAL converter: \""""+currentLiteral+""\""."");
    }
    return head;
"
71,-1413930513,apache/log4j,Ceki Gulcu,579d6f525526f317fa3cccd4bf8cbf11e8023361,"TODO: compress the currently active file (minIndex) into minIndex+1
Util.rename(
fileNamePattern.convert(minIndex),",move active file name to min,SATD_REMOVED,rollover(),public void rollover(),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i >= minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            switch(compressionMode) {
                case Compress.NONE:
                    Util.rename(activeFileName, fileNamePattern.convert(minIndex));
                    break;
                case Compress.GZ:
                    Compress.GZCompress(activeFileName, fileNamePattern.convert(minIndex));
                    break;
            }
        }
    }
"
70,-1413930514,apache/log4j,Ceki Gulcu,579d6f525526f317fa3cccd4bf8cbf11e8023361,"move active file name to min
TODO: compress the currently active file into minIndex",move active file name to min,SATD_REMOVED,rollover(),public void rollover(),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i >= minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            switch(compressionMode) {
                case Compress.NONE:
                    Util.rename(activeFileName, fileNamePattern.convert(minIndex));
                    break;
                case Compress.GZ:
                    Compress.GZCompress(activeFileName, fileNamePattern.convert(minIndex));
                    break;
            }
        }
    }
"
69,-1413930513,apache/log4j,Ceki Gulcu,abb0a73e829f759efc325177b534aa6b5e746b1d,TODO: compress the currently active file (minIndex) into minIndex+1,"TODO: compress the currently active file (minIndex) into minIndex+1
Util.rename(
fileNamePattern.convert(minIndex),",SATD_CHANGED,rollover(),public void rollover(),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i >= minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            // TODO: compress the currently active file into minIndex
            Util.rename(activeFileName, fileNamePattern.convert(minIndex));
        } else {
        // TODO: compress the currently active file (minIndex) into minIndex+1
        // Util.rename(
        // fileNamePattern.convert(minIndex),
        // fileNamePattern.convert(minIndex + 1));
        }
    }
"
68,-1413930513,apache/log4j,Ceki Gulcu,12333c9f2eeddb0dbd34c24a21fee4e70b60d514,TODO: compress the currently active file (minIndex) into minIndex+1,TODO: compress the currently active file (minIndex) into minIndex+1,CLASS_OR_METHOD_CHANGED,rollover(File),public void rollover(File f),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i > minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            // TODO: compress the currently active file into minIndex
            Util.rename(activeFileName, fileNamePattern.convert(minIndex));
        } else {
            // TODO: compress the currently active file (minIndex) into minIndex+1
            Util.rename(fileNamePattern.convert(minIndex), fileNamePattern.convert(minIndex + 1));
        }
    }
"
67,-1413930514,apache/log4j,Ceki Gulcu,12333c9f2eeddb0dbd34c24a21fee4e70b60d514,"move active file name to min
TODO: compress the currently active file into minIndex","move active file name to min
TODO: compress the currently active file into minIndex",CLASS_OR_METHOD_CHANGED,rollover(File),public void rollover(File f),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i > minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            // TODO: compress the currently active file into minIndex
            Util.rename(activeFileName, fileNamePattern.convert(minIndex));
        } else {
            // TODO: compress the currently active file (minIndex) into minIndex+1
            Util.rename(fileNamePattern.convert(minIndex), fileNamePattern.convert(minIndex + 1));
        }
    }
"
66,-1413930513,apache/log4j,Ceki Gulcu,2046d0782fcec9b8c00f96f8bb6f4364239cf42e,None,TODO: compress the currently active file (minIndex) into minIndex+1,SATD_ADDED,rollover(File),public void rollover(File f),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i > minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            // TODO: compress the currently active file into minIndex
            Util.rename(activeFileName, fileNamePattern.convert(minIndex));
        } else {
            // TODO: compress the currently active file (minIndex) into minIndex+1
            Util.rename(fileNamePattern.convert(minIndex), fileNamePattern.convert(minIndex + 1));
        }
    }
"
